userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-04-01 21:59:44,Aplikasi ga jelas ga pernah di filter soal penipuan yang mengatasnamakan perusahaan. Dan juga tidak ada info soal lowongan buka atau tutup. SANGAT TIDAK JELAS!!,aplikasi ga ga filter tipu mengatasnamakan usaha info lowong buka tutup,negatif,negatif,negatif
Pengguna Google,2024-04-01 12:58:44,"Banyak loker bodong, tiga kali dpt panggilan kerja palsu,",loker bodong kali dpt panggil kerja palsu,negatif,negatif,negatif
Pengguna Google,2024-03-31 17:00:03,"Thank you jobstreet...aku sudah dapat pekerjaan melalui aplikasi ini...dan dua perusahaan yang saya Lamar dua-duanya terima cv saya dan Melakukan Interview.,baik secara online maupun offline,terima Kasih banyak.",thank you jobstreetaku kerja aplikasi inidan usaha lamar duaduanya terima cv interviewbaik online offlineterima kasih,positif,positif,positif
Pengguna Google,2024-03-31 06:55:51,"Tolong development yg terhormat coba untuk perusahaan yg bodong jangan di share dong kami para pencaker sangat rugi sekali kami mencari loker untuk bekerja bukan di minta duit duluan kalau mau share itu harus detail perusahaannya bibit bobotnya,saya pernah dapat panggilan di salah satu perusahaan BMC pas di samperin bukan PT melainkan ruko penyaluran pekerjaan di situ kami di mintain duit terlebih dahulu dan mndaftar membersip.",tolong development yg hormat coba usaha yg bodong share pencaker rugi cari loker duit duluan share detail usaha bibit bobotnyasaya panggil salah usaha bmc pas samperin pt ruko salur kerja situ mintain duit mndaftar sip,negatif,negatif,negatif
Pengguna Google,2024-03-31 03:28:27,"Keren, Jobstreet👍🏻👍🏻",keren jobstreet,positif,positif,positif
Pengguna Google,2024-03-30 22:16:21,Masih lumayan banyak loker penipuan,lumayan loker tipu,negatif,negatif,negatif
Pengguna Google,2024-03-29 21:39:58,"Tolong diperbaikin sistemnya, banyak loker bodong. Udah 200 lebih lamaran saya sebar tp tak ada satupun yg nyangkut ! Tiap kali saya lamar pasti alesannya loker nya udah ditutup padahal baru beberapa hari dibuka lokernya",tolong diperbaikin sistem loker bodong udah 200 lamar sebar tp satu yg nyangkut kali lamar alesannya loker nya udah tutup buka lokernya,negatif,negatif,negatif
Pengguna Google,2024-03-29 18:50:25,"Aplikasi yang sekarang menghilangkan job level, kita itu perlu tau ini level staff, supervisor atau manager,. Nanti asal lamar tau nya gak sesuai, jadi menghabiskan waktu",aplikasi hilang job level tau level staff supervisor manager lamar tau nya gak sesuai habis,negatif,negatif,negatif
Pengguna Google,2024-03-29 14:48:29,"Pliss tolong dong pihak jobstreet,banyak perusahaan bodong pake apk ini buat cari mangsa, saya salah satu korbannya uang 1,6jt saya langsung ilang dlm sedetik",pliss tolong jobstreetbanyak usaha bodong pake apk cari mangsa salah korban uang 16jt langsung ilang dlm detik,negatif,negatif,negatif
Pengguna Google,2024-03-29 11:44:31,"sejauh ini sistem dari jobstreetnya aman-aman aja, tapi kenapa masih aja bisa lepas dari penipuan pekerjaan ya? harusnya aplikasi memperketat lg pendaftaran akun perusahaan/lainnya yg mau memasarkan pekerjaan di aplikasi ini?! saya sudah jd korban penipuan job yg mengatasnamakan perusahaan lain dan mereka meminta uang, mereka mana mikir kesiannya org yg udh disita waktu, ongkos, dan tenaga buat datengin tmpt kerjanya yg malah nipuuuu gini, org mo cari duit malah ditipu, tegaa🥺",sistem jobstreetnya amanaman aja aja lepas tipu kerja ya aplikasi ketat lg daftar akun perusahaanlainnya yg pasar kerja aplikasi jd korban tipu job yg mengatasnamakan usaha uang mikir kesi org yg udh sita ongkos tenaga datengin tmpt kerja yg nipuuuu gin org mo cari duit tipu tegaa,negatif,negatif,negatif
Pengguna Google,2024-03-29 08:04:34,.l⛑️🧸,l,positif,positif,positif
Pengguna Google,2024-03-29 06:21:41,banyak penipu,tipu,negatif,negatif,negatif
Pengguna Google,2024-03-29 00:37:57,aseli keren pisan ini mah bos,aseli keren pis mah bos,positif,positif,positif
Pengguna Google,2024-03-28 21:47:22,"apa yang mesti aku sampaikan baru memakai aplikasi ini jadi blm ada komentar, maaf",mesti pakai aplikasi blm komentar maaf,negatif,negatif,negatif
Pengguna Google,2024-03-28 18:04:42,"Banyak panggilan dari perusahaan palsu, percuma dilaporkan karena pihak yg buat paka carai scam dan tdk pernah habis, harusnya ada pihak yg turun ke lapangan atau CS yg hubungi terlebih dahulu perusahaan tersebut.",panggil usaha palsu lapor yg paka cara scam tdk habis yg turun lapang cs yg hubung usaha,negatif,negatif,negatif
Pengguna Google,2024-03-28 16:55:33,"Udah dari 2016 pakai jobstreet tapi gk pernah dapat panggilan dari aplikasi ini yang ada marketing dari jobstreet spam Mulu, beda sama aplikasi tetangga banyak follup nya ketimbang disini spam doang",udah 2016 pakai jobstreet gk panggil aplikasi marketing jobstreet spam mulu beda aplikasi tetangga follup nya ketimbang spam doang,negatif,negatif,negatif
Pengguna Google,2024-03-28 11:23:57,Kok saya tidak bisa apply yaa,apply yaa,positif,positif,positif
Pengguna Google,2024-03-28 05:46:32,Bisa membantu orang,bantu orang,positif,positif,positif
Pengguna Google,2024-03-27 22:03:05,"Aplikasi yang sangat membantu buat jobseekers, ada pemberitahuannya jg",aplikasi bantu jobseekers pemberitahuannya jg,positif,positif,positif
Pengguna Google,2024-03-27 21:24:30,"Kenapa aplikasinya saat ini dalam pencarian modelnya berubah, tidak ada tampilan lokernya. Dan pada pencarian sering tidak muncul sesuai dengan pencarian",aplikasi cari model ubah tampil lokernya cari muncul sesuai cari,positif,positif,positif
Pengguna Google,2024-03-27 16:13:42,Banyak hoax tentang Info lowongan kerja di jobstreet,hoax info lowong kerja jobstreet,negatif,positif,positif
Pengguna Google,2024-03-27 12:32:35,Terimakasih Jobstreet...,terimakasih jobstreet,positif,positif,positif
Pengguna Google,2024-03-26 21:50:04,"Jobstreet mantab dan ok banget, update terus lowingan kerja nyasesuai yang kita inginkan",jobstreet mantab ok banget update lowingan kerja nyasesuai,positif,positif,positif
Pengguna Google,2024-03-26 14:38:08,aplikasi konyol,aplikasi konyol,negatif,negatif,negatif
Pengguna Google,2024-03-26 13:57:56,kendala sudah oke,kendala oke,positif,positif,positif
Pengguna Google,2024-03-26 09:49:36,Lokernya kbnyakan penipuan yg diposting,lokernya kbnyakan tipu yg diposting,negatif,negatif,negatif
Pengguna Google,2024-03-25 23:13:58,Selalu ngebantu utntu yang membutuh kan pekerjaan,ngebantu utntu butuh kerja,positif,positif,positif
Pengguna Google,2024-03-25 16:58:37,Agak lumayan bagus dan bisa membantu,lumayan bagus bantu,positif,positif,positif
Pengguna Google,2024-03-25 14:44:04,"Baru selesai update malah eror, gak bisa memuat halaman terooss... 🥲 nanti ku ganti bintangnya kalo udah diperbaiki",selesai update eror gak muat halaman terooss ku ganti bintang kalo udah baik,positif,negatif,positif
Pengguna Google,2024-03-25 13:30:28,"Ngisi tanggal lahir udah bener klik tanggalnya ko malah invalid date kontoll,, sudah email tapi tidak ada tanggapan,, banyak loker hoax lagi, dapet panggilan palsu terus",ngisi tanggal lahir udah bener klik tanggal ko invalid date kontoll email tanggap loker hoax dapet panggil palsu,negatif,negatif,negatif
Pengguna Google,2024-03-25 12:17:03,"Cari kerja di aplikasi ini selama 2th lebih satu pun belum dapat, malah yang banyak undangan interview Penipu pada WA.",cari kerja aplikasi 2th undang interview tipu wa,negatif,negatif,negatif
Pengguna Google,2024-03-24 20:19:27,Jangan ugal-ugalan,ugalugalan,negatif,negatif,negatif
Pengguna Google,2024-03-24 17:05:57,Tolong segera dibenahi fitur pencarian dan save pekerjaan sama sekali ga relate,tolong benah fitur cari save kerja ga relate,negatif,negatif,negatif
Pengguna Google,2024-03-24 15:27:01,"Ko ribet si sekarang, tiap mo apply diarahin ke jobstreet express itu pun ga bisa langsung di apply, nanggung sekalian aja buka jobstreet express daripada jobstreet yg ini",ko ribet si mo apply diarahin jobstreet express ga langsung apply nanggung aja buka jobstreet express jobstreet yg,positif,negatif,positif
Pengguna Google,2024-03-24 10:43:54,"Aplikasinya ngeBUG, Tim IT nya Bodoh, masa seetting yg relevansi dengan tanggal waktu terbaru lowongannya malah nyasar yg lain juga.. Tim IT nya makan gaji Buta?",aplikasi ngebug tim it nya bodoh seetting yg relevansi tanggal baru lowong nyasar yg tim it nya makan gaji buta,negatif,negatif,negatif
Pengguna Google,2024-03-24 05:32:07,Ga bisa login👎,ga login,negatif,negatif,negatif
Pengguna Google,2024-03-24 05:24:48,"Susah ya dapat kerja dri aplikasi macam ni, tak membantu.",susah ya kerja dri aplikasi ni bantu,negatif,negatif,negatif
Pengguna Google,2024-03-24 03:06:41,"Pencariannya sekarang ngaco, tidak spesifik kaya dulu lagi. Apa yang muncul ga sesuai keyword.",cari ngaco spesifik kaya muncul ga sesuai keyword,negatif,negatif,negatif
Pengguna Google,2024-03-23 10:18:08,sangat bagus,bagus,positif,positif,positif
Pengguna Google,2024-03-23 09:32:52,Banyak undangan interview penipuannya dari dulu. Orang yg niat cari uang malah jadi buang2 uang sama waktu. Apa ga bisa dicheck dulu valid atau ga lokernya kaya di apk sebelah? Sayang banget lama-lama jadi apk bobrok.,undang interview tipu orang yg niat cari uang buang2 uang ga dicheck valid ga lokernya kaya apk belah sayang banget lamalama apk bobrok,negatif,negatif,negatif
Pengguna Google,2024-03-23 06:44:41,"Setelah update, hasil pencarian pekerjaan tidak sesuai dengan keyword yang dimasukkan. Sehingga tidak spesifik dengan posisi yang dicari dan cenderung random!!",update hasil cari kerja sesuai keyword masuk spesifik posisi cari cenderung random,negatif,negatif,negatif
Pengguna Google,2024-03-22 18:48:30,"Aplikasi penyedia Lowongan Kerja BODONG. Plis kalian klo mo nyari lowker jangan disini,, sekalinya kalian daftar / apply loker, byk nomer² palsu kirim info lowker ga jelas dan penipuan. Udh jelek bgt skrg aplikasinya nggak kayak dulu.",aplikasi sedia lowong kerja bodong plis klo mo nyari lowker sekali daftar apply loker byk nomer palsu kirim info lowker ga tipu udh jelek bgt skrg aplikasi nggak kayak,negatif,negatif,negatif
Pengguna Google,2024-03-22 16:27:55,"Hi Developer Ada masalah di Jobstreet saya, saya tidak bisa upload Resume. Mohon segera diperbaiki.Thx 🙏",hi developer jobstreet upload resume mohon diperbaikithx,negatif,negatif,negatif
Pengguna Google,2024-03-22 13:55:38,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-03-22 11:12:49,Semenjak di perbarui proses pencarian kerja yang di inginkan tidak sesuai dengan yang di tampilkan dan lebih sangat jauh dari yang di cari,semenjak baru proses cari kerja sesuai tampil cari,negatif,positif,negatif
Pengguna Google,2024-03-21 20:01:57,Jelek bangett identitas nya dipake no gak kenal buat nipu,jelek bangett identitas nya dipake no gak kenal nipu,negatif,negatif,negatif
Pengguna Google,2024-03-21 19:38:04,"Kenapa sih di aplikasi ini sering update aplikasi, tp tetep aja masih bnyak perusahaan bodong yg berkeliaran mengatas namakan hiring , dengan indikasi / tunjangan yg gak masuk akal dengan posisi yg di buka , tolong dong pihak development nya bisa ditindak lanjut lagi, kasus2 kaya gini sudah banyak,, tindak lanjut layar belakang perusahaan terlebih dahulu sebelum share,,, Ini saja masukan nya, ( selebihnya nya sangat membantu dari aspek pencariker )",sih aplikasi update aplikasi tp tetep aja bnyak usaha bodong yg liar atas nama hiring indikasi tunjang yg gak masuk akal posisi yg buka tolong development nya tindak kasus2 kaya gin tindak layar usaha share masuk nya lebih nya bantu aspek pencariker,negatif,negatif,negatif
Pengguna Google,2024-03-20 18:48:33,jdi ART,jdi art,negatif,negatif,negatif
Pengguna Google,2024-03-20 12:15:39,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-03-20 10:23:08,Mau login gak bisa bisa malah balik ke menu itu lagi itu lagi. Kenapa ya?,login gak menu ya,negatif,negatif,negatif
Pengguna Google,2024-03-19 15:47:43,"tampilan sudah bagus dan sederhana ikutin jaman cuma di menu pencarian/search jangan 3 kolom harusnya 1 kolom baris,jadi susah pas cari perusahaan yg dilamar,mohon di larat Terima kasih.",tampil bagus sederhana ikutin jaman menu pencariansearch 3 kolom 1 kolom barisjadi susah pas cari usaha yg dilamarmohon larat terima kasih,positif,positif,positif
Pengguna Google,2024-03-19 05:10:10,"Loker yg udah pernah di apply di tampilan kembali,pas apply tiba2 sudah tutup artinya udah kehabisan bahan dari jobstreet, dapat email loker sudah tutup dari pertama perusahaan buka lowongan lebih dari satu x kali apply kembali tiba2 dapat email sudah tutup...PHP bener",loker yg udah apply tampil kembalipas apply tiba2 tutup udah habis bahan jobstreet email loker tutup usaha buka lowong x kali apply tiba2 email tutupphp bener,negatif,negatif,negatif
Pengguna Google,2024-03-18 14:53:14,Gak pernah dipanggil kerja,gak panggil kerja,negatif,negatif,negatif
Pengguna Google,2024-03-18 14:51:38,Pengalaman di bidang sales retail dan GT,alam bidang sales retail gt,positif,positif,positif
Pengguna Google,2024-03-18 14:14:57,Jobstreet emang aplikasi keren yang memudahkan saya dalam mencari pekerjaan. Terimakasih jobstreet.,jobstreet emang aplikasi keren mudah cari kerja terimakasih jobstreet,positif,positif,positif
Pengguna Google,2024-03-18 09:28:34,Mantap bagus sekali.. sangat membantu.. terima kasih,mantap bagus bantu terima kasih,positif,positif,positif
Pengguna Google,2024-03-17 22:07:58,Lokernya kebanyakan hoax... alamatnya ga jelas,lokernya banyak hoax alamat ga,negatif,negatif,negatif
Pengguna Google,2024-03-17 16:50:23,Ok mantul,ok mantul,positif,positif,positif
Pengguna Google,2024-03-17 14:27:33,Blum Ki coba,blum ki coba,negatif,negatif,negatif
Pengguna Google,2024-03-17 14:07:52,"Lebih bagus yg dulu,,yg sekarang lebih ribet,",bagus yg duluyg ribet,negatif,negatif,negatif
Pengguna Google,2024-03-17 13:41:50,"aplikasi yang bagus dan membantu mudah2an bisa dpet kerjaan , aminnn",aplikasi bagus bantu mudah2an dpet kerja aminnn,positif,positif,positif
Pengguna Google,2024-03-17 12:00:40,cukup membantu mencari loker,bantu cari loker,positif,positif,positif
Pengguna Google,2024-03-16 19:21:47,"Parah disini bnyak bnget penipunya, hari jumat sore dpt panggilan interview dari 2 perusahaan utk datang pda hari Sabtu pagi sampai jam 14.00. sya datengin perusahaan yg pertama ternyata harus menggunakan jaminan 1,6jt stelah 1bln akan di kembalikan di surat perjanjian, dan perusahaan 1 lagi sya samper ga ada sma sekali nama perusahaan tersebut di lokasi dan kata org sekitar sudah bnyak kasus sebelumnya, akhirnya sya langsung cabut sblm kena jebakan, utk PT MPL dan PT. CLI (singkatan) hati2",parah bnyak bnget tipu jumat sore dpt panggil interview 2 usaha utk pda sabtu pagi jam 1400 sya datengin usaha yg jamin 16jt stelah 1bln kembali surat janji usaha 1 sya samper ga sma nama usaha lokasi org bnyak sya langsung cabut sblm kena jebak utk pt mpl pt cli singkat hati2,negatif,negatif,negatif
Pengguna Google,2024-03-16 14:47:00,"Dimohon untuk Jobstreet untuk lebih selektif dalam mendaftarkan Perusahaan. Karena Nama Perusahaan di aplikasi dan nama perusahaan di tempat yang didatangi ternyata berbeda. Kita disini mencari kerja atas bantuan dari Jobstreet, bukan malah ketipu sama perusahaan bodong. Ok??",mohon jobstreet selektif daftar usaha nama usaha aplikasi nama usaha datang beda cari kerja bantu jobstreet tipu usaha bodong ok,negatif,negatif,negatif
Pengguna Google,2024-03-16 10:04:29,"6 bulan belakangan ini menggunakan jobstreet sangat senang sekali ,sangat mudah sekali untuk melamar kerja lebih efektif dan efisien, Alhamdulillah ada proses dari perusahaan sampai tahap interview user, interview HRD dan MCU .Thank you jobstreet!! Semoga selalu memberikan upgrade yang terbaik lagi",6 jobstreet senang mudah lamar kerja efektif efisien alhamdulillah proses usaha tahap interview user interview hrd mcu thank you jobstreet moga upgrade baik,positif,positif,positif
Pengguna Google,2024-03-16 07:41:24,Baik,,positif,positif,positif
Pengguna Google,2024-03-15 22:22:58,"Tolong, bila ada yang kirim CV, dikomen atau di balas !!!",tolong kirim cv dikomen balas,negatif,negatif,negatif
Pengguna Google,2024-03-15 14:35:03,Good,good,positif,positif,positif
Pengguna Google,2024-03-15 14:26:25,akan lebih mudah memcari pekerjaan yang sesuai dgn pendidokan,mudah memcari kerja sesuai dgn dok,positif,positif,positif
Pengguna Google,2024-03-15 10:31:33,Good,good,positif,positif,positif
Pengguna Google,2024-03-15 06:20:35,Semua Lowongan yg di apply kebanyakan sudah di tutup,lowong yg apply banyak tutup,negatif,negatif,negatif
Pengguna Google,2024-03-14 20:59:12,Aplikasi yg bagus buat para pencari kerja,aplikasi yg bagus cari kerja,positif,positif,positif
Pengguna Google,2024-03-14 19:52:04,"Update makin parah, makin bingung ribet bet bet...",update parah bingung ribet bet bet,negatif,negatif,negatif
