userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
Pengguna Google,1,2024-05-13 19:57:35,Kenapa selalu stuck di registrasi ya? Setiap masukin email sama pw ngestuck disitu ga bisa masuk ke apknya :(,kenapa selalu stuck di registrasi ya setiap masukin email sama pw ngestuck disitu ga bisa masuk ke apknya ,stuck registrasi ya masukin email pw ngestuck disitu ga masuk apknya,"['stuck', 'registrasi', 'ya', 'masukin', 'email', 'pw', 'ngestuck', 'disitu', 'ga', 'masuk', 'apknya']",stuck registrasi ya masukin email pw ngestuck situ ga masuk apknya
Pengguna Google,3,2024-05-13 16:09:44,"Saya suka dengan aplikasi.. lowongan kerja juga banyak, tapi kenapa pas buat beberapa lamaran malah yg WA saya malah penipu dan pinjol.. kanapa nomer telepon kita bisa tersebar y..",saya suka dengan aplikasi lowongan kerja juga banyak tapi kenapa pas buat beberapa lamaran malah yg wa saya malah penipu dan pinjol kanapa nomer telepon kita bisa tersebar y,suka aplikasi lowongan kerja pas lamaran yg wa penipu pinjol kanapa nomer telepon tersebar y,"['suka', 'aplikasi', 'lowongan', 'kerja', 'pas', 'lamaran', 'yg', 'wa', 'penipu', 'pinjol', 'kanapa', 'nomer', 'telepon', 'tersebar', 'y']",suka aplikasi lowong kerja pas lamar yg wa tipu pinjol kanapa nomer telepon sebar y
Pengguna Google,5,2024-05-13 13:50:50,Mantap,mantap,mantap,['mantap'],mantap
Pengguna Google,1,2024-05-13 12:25:49,"Yg kasih rating bagus bintang 5 itu hoak. Dgn kenyataan nya sy. Sudah senang "" di panggilan tes/interview tidak sesuai alamat PT nyatanya alamat kantornya ruko. Orang susah payah jauh jauh nekat sakin senang di panggil. Ujung"" UUD.",yg kasih rating bagus bintang 5 itu hoak dgn kenyataan nya sy sudah senang  di panggilan tesinterview tidak sesuai alamat pt nyatanya alamat kantornya ruko orang susah payah jauh jauh nekat sakin senang di panggil ujung uud,yg kasih rating bagus bintang 5 hoak dgn kenyataan nya sy senang panggilan tesinterview sesuai alamat pt alamat kantornya ruko orang susah payah nekat sakin senang panggil ujung uud,"['yg', 'kasih', 'rating', 'bagus', 'bintang', '5', 'hoak', 'dgn', 'kenyataan', 'nya', 'sy', 'senang', 'panggilan', 'tesinterview', 'sesuai', 'alamat', 'pt', 'alamat', 'kantornya', 'ruko', 'orang', 'susah', 'payah', 'nekat', 'sakin', 'senang', 'panggil', 'ujung', 'uud']",yg kasih rating bagus bintang 5 hoak dgn nyata nya sy senang panggil tesinterview sesuai alamat pt alamat kantor ruko orang susah payah nekat sakin senang panggil ujung uud
Pengguna Google,5,2024-05-13 12:01:01,Memberikan info lowongan kerja yang sangat baik dengan adanya feedback sampai tahapan interview dan bisa diterima kerja.,memberikan info lowongan kerja yang sangat baik dengan adanya feedback sampai tahapan interview dan bisa diterima kerja,info lowongan kerja feedback tahapan interview diterima kerja,"['info', 'lowongan', 'kerja', 'feedback', 'tahapan', 'interview', 'diterima', 'kerja']",info lowong kerja feedback tahap interview terima kerja
Pengguna Google,1,2024-05-13 11:03:19,"Hati hati untuk pengguna aplikasi ini jgn di unduh. Tidak benar. Hoak. Alamat dan tujuan tidak sesuai . Banyak oknum"" yg tidak benar. Orang niat kerja uang duluan . Mending bener mah . Jgn lah mengunduh apk ini",hati hati untuk pengguna aplikasi ini jgn di unduh tidak benar hoak alamat dan tujuan tidak sesuai  banyak oknum yg tidak benar orang niat kerja uang duluan  mending bener mah  jgn lah mengunduh apk ini,hati hati pengguna aplikasi jgn unduh hoak alamat tujuan sesuai oknum yg orang niat kerja uang duluan mending bener mah jgn mengunduh apk,"['hati', 'hati', 'pengguna', 'aplikasi', 'jgn', 'unduh', 'hoak', 'alamat', 'tujuan', 'sesuai', 'oknum', 'yg', 'orang', 'niat', 'kerja', 'uang', 'duluan', 'mending', 'bener', 'mah', 'jgn', 'mengunduh', 'apk']",hati hati guna aplikasi jgn unduh hoak alamat tuju sesuai oknum yg orang niat kerja uang duluan mending bener mah jgn unduh apk
Pengguna Google,4,2024-05-13 08:22:31,"Aplikaisnya bagus, mudah juga cara penggunaanya tapi sudah banyak banget yang saya lamar satu pun belum pernah ada panggilan, semoga segra dapet panggilan kerja",aplikaisnya bagus mudah juga cara penggunaanya tapi sudah banyak banget yang saya lamar satu pun belum pernah ada panggilan semoga segra dapet panggilan kerja,aplikaisnya bagus mudah penggunaanya banget lamar panggilan semoga segra dapet panggilan kerja,"['aplikaisnya', 'bagus', 'mudah', 'penggunaanya', 'banget', 'lamar', 'panggilan', 'semoga', 'segra', 'dapet', 'panggilan', 'kerja']",aplikaisnya bagus mudah penggunaanya banget lamar panggil moga segra dapet panggil kerja
Pengguna Google,3,2024-05-12 22:14:25,Di aiwa Toyota pull gadung2thn Di auto 20001thn pengalaman kami,di aiwa toyota pull gadung2thn di auto 20001thn pengalaman kami,aiwa toyota pull gadung2thn auto 20001thn pengalaman,"['aiwa', 'toyota', 'pull', 'gadung2thn', 'auto', '20001thn', 'pengalaman']",aiwa toyota pull gadung2thn auto 20001thn alam
Pengguna Google,4,2024-05-12 19:41:47,"Pembaharuan APK malah tidak ada keterangan apapun tentang perusahaan yg dilamar,seharuanya lebih di tingkatkan contoh lamaran di proses lebih lanjut atau tidak,sehingga si pelamar tidak terlalu berharap.",pembaharuan apk malah tidak ada keterangan apapun tentang perusahaan yg dilamarseharuanya lebih di tingkatkan contoh lamaran di proses lebih lanjut atau tidaksehingga si pelamar tidak terlalu berharap,pembaharuan apk keterangan apapun perusahaan yg dilamarseharuanya tingkatkan contoh lamaran proses tidaksehingga si pelamar berharap,"['pembaharuan', 'apk', 'keterangan', 'apapun', 'perusahaan', 'yg', 'dilamarseharuanya', 'tingkatkan', 'contoh', 'lamaran', 'proses', 'tidaksehingga', 'si', 'pelamar', 'berharap']",baharu apk terang apa usaha yg dilamarseharuanya tingkat contoh lamar proses tidaksehingga si lamar harap
Pengguna Google,5,2024-05-12 13:05:17,Rekom banget,rekom banget,rekom banget,"['rekom', 'banget']",rekom banget
Pengguna Google,1,2024-05-12 12:15:49,"Keamanankurang nomer pribadi tersebar kemana""",keamanankurang nomer pribadi tersebar kemana,keamanankurang nomer pribadi tersebar kemana,"['keamanankurang', 'nomer', 'pribadi', 'tersebar', 'kemana']",keamanankurang nomer pribadi sebar mana
Pengguna Google,5,2024-05-12 10:21:36,"Titip doa admin, supaya saya Mendapatkan pekerjaan yg luar biasa & Gaji di atas rata""..Amin🙏🙏",titip doa admin supaya saya mendapatkan pekerjaan yg luar biasa  gaji di atas rataamin,titip doa admin pekerjaan yg gaji rataamin,"['titip', 'doa', 'admin', 'pekerjaan', 'yg', 'gaji', 'rataamin']",titip doa admin kerja yg gaji rataamin
Pengguna Google,5,2024-05-12 07:52:46,Nice,nice,nice,['nice'],nice
Pengguna Google,5,2024-05-11 16:42:01,Aplikasi yang sangat bermanfaat membantu memudahkan mencari pekerjaan,aplikasi yang sangat bermanfaat membantu memudahkan mencari pekerjaan,aplikasi bermanfaat membantu memudahkan mencari pekerjaan,"['aplikasi', 'bermanfaat', 'membantu', 'memudahkan', 'mencari', 'pekerjaan']",aplikasi manfaat bantu mudah cari kerja
Pengguna Google,4,2024-05-11 16:26:44,"Saya lebih suka jobstreet versi sebelumnya, dimana bila kita masukin lamaran di suatu perusahaan, dan si rekruter tertarik dgn profil kita, lalu tertera keterangan jika profil sudah dilihat ke x1, x2 dst. Itu tanda kita bisa saja akan di hubungi oleh si rekruter. Atau si rektuter tidak cocok dgn profil kita. Daripada yg versi sekarang cuman keterangan sudah dilihat aja, ga ada keterangan di lihat xxx. Nah ini kekurangan versi sekrang menurut saya. Mungkin versi berikut fitur ini dimasukin lagi",saya lebih suka jobstreet versi sebelumnya dimana bila kita masukin lamaran di suatu perusahaan dan si rekruter tertarik dgn profil kita lalu tertera keterangan jika profil sudah dilihat ke x1 x2 dst itu tanda kita bisa saja akan di hubungi oleh si rekruter atau si rektuter tidak cocok dgn profil kita daripada yg versi sekarang cuman keterangan sudah dilihat aja ga ada keterangan di lihat xxx nah ini kekurangan versi sekrang menurut saya mungkin versi berikut fitur ini dimasukin lagi,suka jobstreet versi dimana masukin lamaran perusahaan si rekruter tertarik dgn profil tertera keterangan profil x1 x2 dst tanda hubungi si rekruter si rektuter cocok dgn profil yg versi cuman keterangan aja ga keterangan lihat xxx kekurangan versi sekrang versi fitur dimasukin,"['suka', 'jobstreet', 'versi', 'dimana', 'masukin', 'lamaran', 'perusahaan', 'si', 'rekruter', 'tertarik', 'dgn', 'profil', 'tertera', 'keterangan', 'profil', 'x1', 'x2', 'dst', 'tanda', 'hubungi', 'si', 'rekruter', 'si', 'rektuter', 'cocok', 'dgn', 'profil', 'yg', 'versi', 'cuman', 'keterangan', 'aja', 'ga', 'keterangan', 'lihat', 'xxx', 'kekurangan', 'versi', 'sekrang', 'versi', 'fitur', 'dimasukin']",suka jobstreet versi mana masukin lamar usaha si rekruter tarik dgn profil tera terang profil x1 x2 dst tanda hubung si rekruter si rektuter cocok dgn profil yg versi cuman terang aja ga terang lihat xxx kurang versi sekrang versi fitur dimasukin
Pengguna Google,3,2024-05-11 09:19:24,"Tampilan bagian profil perusahaan sekarang lebih jelek ketimbang dahulu, karena gak langsung menampilkan banyak perusahaan (khususnya perusahaan ternama). Ini menyulitkan para fresh graduate untuk cari pekerjaan yang masih satu linier di perusahaan ternama yang lokernya kadang gak menyebutkan itu adalah ""marketing"" atau ""operasional"" di kata kunci.",tampilan bagian profil perusahaan sekarang lebih jelek ketimbang dahulu karena gak langsung menampilkan banyak perusahaan khususnya perusahaan ternama ini menyulitkan para fresh graduate untuk cari pekerjaan yang masih satu linier di perusahaan ternama yang lokernya kadang gak menyebutkan itu adalah marketing atau operasional di kata kunci,tampilan profil perusahaan jelek ketimbang gak langsung menampilkan perusahaan perusahaan ternama menyulitkan fresh graduate cari pekerjaan linier perusahaan ternama lokernya kadang gak marketing operasional kunci,"['tampilan', 'profil', 'perusahaan', 'jelek', 'ketimbang', 'gak', 'langsung', 'menampilkan', 'perusahaan', 'perusahaan', 'ternama', 'menyulitkan', 'fresh', 'graduate', 'cari', 'pekerjaan', 'linier', 'perusahaan', 'ternama', 'lokernya', 'kadang', 'gak', 'marketing', 'operasional', 'kunci']",tampil profil usaha jelek ketimbang gak langsung tampil usaha usaha nama sulit fresh graduate cari kerja linier usaha nama lokernya kadang gak marketing operasional kunci
Pengguna Google,5,2024-05-11 07:43:17,Lumayan,lumayan,lumayan,['lumayan'],lumayan
Pengguna Google,5,2024-05-10 17:09:20,Membantu mencari kerja,membantu mencari kerja,membantu mencari kerja,"['membantu', 'mencari', 'kerja']",bantu cari kerja
Pengguna Google,5,2024-05-10 16:17:25,Waktu nya kerja,waktu nya kerja,nya kerja,"['nya', 'kerja']",nya kerja
Pengguna Google,1,2024-05-10 14:29:46,"Aplikasi tidak jelas...! Bagusan Aplikasi JOB GLIENT. Banyak lamaran Kerja yang Rekomended banget, tapi setiap kali kita mengirim Lamaran kerja, tidak satu pun yang mendapat Respon. Saya sudah mengirim puluhan Lamaran Kerja, tapi tidak ada respon sama sekali..😡",aplikasi tidak jelas bagusan aplikasi job glient banyak lamaran kerja yang rekomended banget tapi setiap kali kita mengirim lamaran kerja tidak satu pun yang mendapat respon saya sudah mengirim puluhan lamaran kerja tapi tidak ada respon sama sekali,aplikasi bagusan aplikasi job glient lamaran kerja rekomended banget kali mengirim lamaran kerja respon mengirim puluhan lamaran kerja respon,"['aplikasi', 'bagusan', 'aplikasi', 'job', 'glient', 'lamaran', 'kerja', 'rekomended', 'banget', 'kali', 'mengirim', 'lamaran', 'kerja', 'respon', 'mengirim', 'puluhan', 'lamaran', 'kerja', 'respon']",aplikasi bagus aplikasi job glient lamar kerja rekomended banget kali kirim lamar kerja respon kirim puluh lamar kerja respon
Pengguna Google,2,2024-05-10 08:40:20,Kebanyakan loker ga jelas.,kebanyakan loker ga jelas,kebanyakan loker ga,"['kebanyakan', 'loker', 'ga']",banyak loker ga
Pengguna Google,5,2024-05-10 08:00:11,"App sudah bagus, tinggal di perbaiki lagi untuk pencarian dikota/kab tertentu. Saran kl loker yg sudah closed/tutup tolong konfirmasi ke perusahaan untuk segera ditake out.",app sudah bagus tinggal di perbaiki lagi untuk pencarian dikotakab tertentu saran kl loker yg sudah closedtutup tolong konfirmasi ke perusahaan untuk segera ditake out,app bagus tinggal perbaiki pencarian dikotakab saran kl loker yg closedtutup tolong konfirmasi perusahaan ditake out,"['app', 'bagus', 'tinggal', 'perbaiki', 'pencarian', 'dikotakab', 'saran', 'kl', 'loker', 'yg', 'closedtutup', 'tolong', 'konfirmasi', 'perusahaan', 'ditake', 'out']",app bagus tinggal baik cari dikotakab saran kl loker yg closedtutup tolong konfirmasi usaha ditake out
Pengguna Google,5,2024-05-10 06:22:44,Sangat membantu dan info yang diberikan terpercaya,sangat membantu dan info yang diberikan terpercaya,membantu info terpercaya,"['membantu', 'info', 'terpercaya']",bantu info percaya
Pengguna Google,3,2024-05-09 18:26:20,"Aplikasi pencari kerja yang cukup oke lah, cuma kurang informatif, menu filter yang kurang oke, dan tampilan yang cukup jelek",aplikasi pencari kerja yang cukup oke lah cuma kurang informatif menu filter yang kurang oke dan tampilan yang cukup jelek,aplikasi pencari kerja oke informatif menu filter oke tampilan jelek,"['aplikasi', 'pencari', 'kerja', 'oke', 'informatif', 'menu', 'filter', 'oke', 'tampilan', 'jelek']",aplikasi cari kerja oke informatif menu filter oke tampil jelek
Pengguna Google,4,2024-05-09 15:43:04,Ini informasi loker nya valid ga si min? Serius nanya,ini informasi loker nya valid ga si min serius nanya,informasi loker nya valid ga si min serius nanya,"['informasi', 'loker', 'nya', 'valid', 'ga', 'si', 'min', 'serius', 'nanya']",informasi loker nya valid ga si min serius nanya
Pengguna Google,5,2024-05-09 13:20:04,Aplikasi pencari pekerjaan sangat bagus Pernah dpt kerja dr aplikasi ini,aplikasi pencari pekerjaan sangat bagus pernah dpt kerja dr aplikasi ini,aplikasi pencari pekerjaan bagus dpt kerja dr aplikasi,"['aplikasi', 'pencari', 'pekerjaan', 'bagus', 'dpt', 'kerja', 'dr', 'aplikasi']",aplikasi cari kerja bagus dpt kerja dr aplikasi
Pengguna Google,5,2024-05-08 21:30:41,Memudahkan mencari dan melamar pekerjaan,memudahkan mencari dan melamar pekerjaan,memudahkan mencari melamar pekerjaan,"['memudahkan', 'mencari', 'melamar', 'pekerjaan']",mudah cari lamar kerja
Pengguna Google,3,2024-05-08 21:06:18,"Sebaiknya admin lebih menyaring lagi lowongan kerja disini. Ada beberapa perusahaan ghoib yang nama PT nya tidak ada sama sekali di google maps. ketika saya coba iseng klik melamar, ternyata benar saja loker tersebut tipu-tipu. Untung saya tidak datang. Semoga pelamar yang lain tetap hati-hati dan teliti.",sebaiknya admin lebih menyaring lagi lowongan kerja disini ada beberapa perusahaan ghoib yang nama pt nya tidak ada sama sekali di google maps ketika saya coba iseng klik melamar ternyata benar saja loker tersebut tiputipu untung saya tidak datang semoga pelamar yang lain tetap hatihati dan teliti,admin menyaring lowongan kerja perusahaan ghoib nama pt nya google maps coba iseng klik melamar loker tiputipu untung semoga pelamar hatihati teliti,"['admin', 'menyaring', 'lowongan', 'kerja', 'perusahaan', 'ghoib', 'nama', 'pt', 'nya', 'google', 'maps', 'coba', 'iseng', 'klik', 'melamar', 'loker', 'tiputipu', 'untung', 'semoga', 'pelamar', 'hatihati', 'teliti']",admin nyaring lowong kerja usaha ghoib nama pt nya google maps coba iseng klik lamar loker tiputipu untung moga lamar hatihati teliti
Pengguna Google,1,2024-05-08 20:05:48,Pengalaman ternak ayam telor,pengalaman ternak ayam telor,pengalaman ternak ayam telor,"['pengalaman', 'ternak', 'ayam', 'telor']",alam ternak ayam telor
Pengguna Google,5,2024-05-08 17:59:05,Thank you,thank you,thank you,"['thank', 'you']",thank you
Pengguna Google,3,2024-05-08 11:35:28,Cobak dulu klau dapat kerja langsung tak kasih bintang 5,cobak dulu klau dapat kerja langsung tak kasih bintang 5,cobak klau kerja langsung kasih bintang 5,"['cobak', 'klau', 'kerja', 'langsung', 'kasih', 'bintang', '5']",cobak klau kerja langsung kasih bintang 5
Pengguna Google,4,2024-05-07 23:13:48,Butuh kesabaran klo masuk,butuh kesabaran klo masuk,butuh kesabaran klo masuk,"['butuh', 'kesabaran', 'klo', 'masuk']",butuh sabar klo masuk
Pengguna Google,5,2024-05-07 22:18:41,Bagusss apk nya..saya mendapatkan pekerjaan di apk ini,bagusss apk nyasaya mendapatkan pekerjaan di apk ini,bagusss apk nyasaya pekerjaan apk,"['bagusss', 'apk', 'nyasaya', 'pekerjaan', 'apk']",bagusss apk nyasaya kerja apk
Pengguna Google,5,2024-05-07 21:55:56,Sangat membantu untuk mencari loker di jobstteet,sangat membantu untuk mencari loker di jobstteet,membantu mencari loker jobstteet,"['membantu', 'mencari', 'loker', 'jobstteet']",bantu cari loker jobstteet
Pengguna Google,1,2024-05-07 21:04:34,Melamar kerja nya ribet.,melamar kerja nya ribet,melamar kerja nya ribet,"['melamar', 'kerja', 'nya', 'ribet']",lamar kerja nya ribet
Pengguna Google,5,2024-05-07 21:03:40,"Saya baru saja bergabung, mudah caranya untuk mendaftar. Mudah²an cara mendapatkan pekerjaannya juga mudah.",saya baru saja bergabung mudah caranya untuk mendaftar mudahan cara mendapatkan pekerjaannya juga mudah,bergabung mudah mendaftar mudahan pekerjaannya mudah,"['bergabung', 'mudah', 'mendaftar', 'mudahan', 'pekerjaannya', 'mudah']",gabung mudah daftar mudah kerja mudah
Pengguna Google,4,2024-05-07 11:24:03,Dulu aplikasi di HP bisa melihat jadwal interview atau wawancara. kalo skrg mah udah gabisa. tolong adakan lagi fitur seperti itu,dulu aplikasi di hp bisa melihat jadwal interview atau wawancara kalo skrg mah udah gabisa tolong adakan lagi fitur seperti itu,aplikasi hp jadwal interview wawancara kalo skrg mah udah gabisa tolong adakan fitur,"['aplikasi', 'hp', 'jadwal', 'interview', 'wawancara', 'kalo', 'skrg', 'mah', 'udah', 'gabisa', 'tolong', 'adakan', 'fitur']",aplikasi hp jadwal interview wawancara kalo skrg mah udah gabisa tolong adakan fitur
Pengguna Google,4,2024-05-07 10:08:54,"Mungkin jika pada menu profile ditambah tautan untuk sosial media dengan otomatisasi logo seperti github, LinkedIn & stack overflow akan lebih menarik, dikarenakan kolom informasi terlalu pendek untuk mengisi seluruh informasi tersebut.",mungkin jika pada menu profile ditambah tautan untuk sosial media dengan otomatisasi logo seperti github linkedin  stack overflow akan lebih menarik dikarenakan kolom informasi terlalu pendek untuk mengisi seluruh informasi tersebut,menu profile ditambah tautan sosial media otomatisasi logo github linkedin stack overflow menarik kolom informasi pendek mengisi informasi,"['menu', 'profile', 'ditambah', 'tautan', 'sosial', 'media', 'otomatisasi', 'logo', 'github', 'linkedin', 'stack', 'overflow', 'menarik', 'kolom', 'informasi', 'pendek', 'mengisi', 'informasi']",menu profile tambah taut sosial media otomatisasi logo github linkedin stack overflow tarik kolom informasi pendek isi informasi
