userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,5,2024-03-29 16:50:05,"Akhirnya dapet juga aplikasi yg semudah ini dalam di pake , pokoknya simpel deh mudah dipahami,trus fiturnya juga komplit, menurut ku reku adalah wallet kripto yg baguss,dan memiliki biaya admin yg murah juga,dan terlebih tidak memakan banyak memori. Pokoknya reku mantep poll",akhirnya dapet juga aplikasi yg semudah ini dalam di pake  pokoknya simpel deh mudah dipahamitrus fiturnya juga komplit menurut ku reku adalah wallet kripto yg bagussdan memiliki biaya admin yg murah jugadan terlebih tidak memakan banyak memori pokoknya reku mantep poll,dapet aplikasi yg semudah pake pokoknya simpel deh mudah dipahamitrus fiturnya komplit ku reku wallet kripto yg bagussdan memiliki biaya admin yg murah jugadan memakan memori pokoknya reku mantep poll,"['dapet', 'aplikasi', 'yg', 'semudah', 'pake', 'pokoknya', 'simpel', 'deh', 'mudah', 'dipahamitrus', 'fiturnya', 'komplit', 'ku', 'reku', 'wallet', 'kripto', 'yg', 'bagussdan', 'memiliki', 'biaya', 'admin', 'yg', 'murah', 'jugadan', 'memakan', 'memori', 'pokoknya', 'reku', 'mantep', 'poll']",dapet aplikasi yg mudah pake pokok simpel deh mudah dipahamitrus fiturnya komplit ku reku wallet kripto yg bagussdan milik biaya admin yg murah jugadan makan memori pokok reku mantep poll,positif,positif,positif
Pengguna Google,5,2024-03-29 16:41:48,"Terbaik, mudah simpel dan proses tak bertele tele pokoknya rekeningku keren banget apalagi buat pemula Salut maju terus rekeningku",terbaik mudah simpel dan proses tak bertele tele pokoknya rekeningku keren banget apalagi buat pemula salut maju terus rekeningku,terbaik mudah simpel proses bertele tele pokoknya rekeningku keren banget pemula salut maju rekeningku,"['terbaik', 'mudah', 'simpel', 'proses', 'bertele', 'tele', 'pokoknya', 'rekeningku', 'keren', 'banget', 'pemula', 'salut', 'maju', 'rekeningku']",baik mudah simpel proses tele tele pokok rekening keren banget mula salut maju rekening,positif,positif,positif
Pengguna Google,5,2024-03-29 16:39:48,Reku memang mantap..semoga makin Istiqomah sukses memberikan layanan terbaik untuk keuangan masyarakat dibidang trading...,reku memang mantapsemoga makin istiqomah sukses memberikan layanan terbaik untuk keuangan masyarakat dibidang trading,reku mantapsemoga istiqomah sukses layanan terbaik keuangan masyarakat dibidang trading,"['reku', 'mantapsemoga', 'istiqomah', 'sukses', 'layanan', 'terbaik', 'keuangan', 'masyarakat', 'dibidang', 'trading']",reku mantapsemoga istiqomah sukses layan baik uang masyarakat bidang trading,positif,positif,positif
Pengguna Google,5,2024-03-29 16:36:33,Apk sangat bagus depo withdraw sangat cepat... Lebih mudah di pahami,apk sangat bagus depo withdraw sangat cepat lebih mudah di pahami,apk bagus depo withdraw cepat mudah pahami,"['apk', 'bagus', 'depo', 'withdraw', 'cepat', 'mudah', 'pahami']",apk bagus depo withdraw cepat mudah paham,positif,positif,positif
Pengguna Google,4,2024-03-29 16:34:10,Manatap .mudah dan dapat di mengerti ?,manatap mudah dan dapat di mengerti ,manatap mudah mengerti,"['manatap', 'mudah', 'mengerti']",manatap mudah erti,positif,positif,positif
Pengguna Google,5,2024-03-29 16:33:09,saya sangat suka pada fitur rekuiz nya karna disitu huga bisa dopat hadiah,saya sangat suka pada fitur rekuiz nya karna disitu huga bisa dopat hadiah,suka fitur rekuiz nya karna disitu huga dopat hadiah,"['suka', 'fitur', 'rekuiz', 'nya', 'karna', 'disitu', 'huga', 'dopat', 'hadiah']",suka fitur rekuiz nya karna situ huga dopat hadiah,positif,positif,positif
Pengguna Google,5,2024-03-29 16:31:19,reku mantap... sukses selalu buat reku,reku mantap sukses selalu buat reku,reku mantap sukses reku,"['reku', 'mantap', 'sukses', 'reku']",reku mantap sukses reku,positif,positif,positif
Pengguna Google,5,2024-03-29 15:07:23,"Mantap Reku merupakan aplikasi yang mudah untuk di pahami dan menurut saya simpel... sehingga memudahkan bagi trader pemula seperti saya, dan selalu updated berita notifikasinya the best banget",mantap reku merupakan aplikasi yang mudah untuk di pahami dan menurut saya simpel sehingga memudahkan bagi trader pemula seperti saya dan selalu updated berita notifikasinya the best banget,mantap reku aplikasi mudah pahami simpel memudahkan trader pemula updated berita notifikasinya the best banget,"['mantap', 'reku', 'aplikasi', 'mudah', 'pahami', 'simpel', 'memudahkan', 'trader', 'pemula', 'updated', 'berita', 'notifikasinya', 'the', 'best', 'banget']",mantap reku aplikasi mudah paham simpel mudah trader mula updated berita notifikasi the best banget,positif,positif,positif
Pengguna Google,5,2024-03-29 11:35:01,"Aplikasi Rekul telah menjadi alat penting bagi pengguna cryptocurrency dalam mengelola dan menyimpan aset digital mereka secara aman dan efisien. Salah satu aplikasi yang patut mendapat perhatian Keamanan Tinggi Aplikasi ini menawarkan sistem keamanan tinggi, termasuk otentikasi dua faktor, enkripsi end-to-end, dan penyimpanan o untuk kunci pribadi, menjaga aset pengguna dari ancaman keamanan",aplikasi rekul telah menjadi alat penting bagi pengguna cryptocurrency dalam mengelola dan menyimpan aset digital mereka secara aman dan efisien salah satu aplikasi yang patut mendapat perhatian keamanan tinggi aplikasi ini menawarkan sistem keamanan tinggi termasuk otentikasi dua faktor enkripsi endtoend dan penyimpanan o untuk kunci pribadi menjaga aset pengguna dari ancaman keamanan,aplikasi rekul alat pengguna cryptocurrency mengelola menyimpan aset digital aman efisien salah aplikasi patut perhatian keamanan aplikasi menawarkan sistem keamanan otentikasi faktor enkripsi endtoend penyimpanan o kunci pribadi menjaga aset pengguna ancaman keamanan,"['aplikasi', 'rekul', 'alat', 'pengguna', 'cryptocurrency', 'mengelola', 'menyimpan', 'aset', 'digital', 'aman', 'efisien', 'salah', 'aplikasi', 'patut', 'perhatian', 'keamanan', 'aplikasi', 'menawarkan', 'sistem', 'keamanan', 'otentikasi', 'faktor', 'enkripsi', 'endtoend', 'penyimpanan', 'o', 'kunci', 'pribadi', 'menjaga', 'aset', 'pengguna', 'ancaman', 'keamanan']",aplikasi rekul alat guna cryptocurrency kelola simpan aset digital aman efisien salah aplikasi patut perhati aman aplikasi tawar sistem aman otentikasi faktor enkripsi endtoend simpan o kunci pribadi jaga aset guna ancam aman,positif,positif,positif
Pengguna Google,5,2024-03-29 10:55:31,"Aplikasi ini bagus banget digunakan, salah satu dompet, fiturnya simpel, gampang dipahami, enak dipandang mata, bagus digunakan buat semua kalangan. verifikasinya buka account cepat, biaya transaksi murah, proses depositnya cepat, dan wd cepat prosesnya, bisa melihat sendiri grafik dari laba dan rugi kita, sudah enak dan nyaman menggunakan aplikasi Reku, ngak mau pindah ke lain hati aplikasi lain karena aplikasi Reku memang oke baget. #KriptoAmanDiReku #KriptoNyamanDiReku #KriptoDipercayaDiReku",aplikasi ini bagus banget digunakan salah satu dompet fiturnya simpel gampang dipahami enak dipandang mata bagus digunakan buat semua kalangan verifikasinya buka account cepat biaya transaksi murah proses depositnya cepat dan wd cepat prosesnya bisa melihat sendiri grafik dari laba dan rugi kita sudah enak dan nyaman menggunakan aplikasi reku ngak mau pindah ke lain hati aplikasi lain karena aplikasi reku memang oke baget kriptoamandireku kriptonyamandireku kriptodipercayadireku,aplikasi bagus banget salah dompet fiturnya simpel gampang dipahami enak dipandang mata bagus kalangan verifikasinya buka account cepat biaya transaksi murah proses depositnya cepat wd cepat prosesnya grafik laba rugi enak nyaman aplikasi reku ngak pindah hati aplikasi aplikasi reku oke baget kriptoamandireku kriptonyamandireku kriptodipercayadireku,"['aplikasi', 'bagus', 'banget', 'salah', 'dompet', 'fiturnya', 'simpel', 'gampang', 'dipahami', 'enak', 'dipandang', 'mata', 'bagus', 'kalangan', 'verifikasinya', 'buka', 'account', 'cepat', 'biaya', 'transaksi', 'murah', 'proses', 'depositnya', 'cepat', 'wd', 'cepat', 'prosesnya', 'grafik', 'laba', 'rugi', 'enak', 'nyaman', 'aplikasi', 'reku', 'ngak', 'pindah', 'hati', 'aplikasi', 'aplikasi', 'reku', 'oke', 'baget', 'kriptoamandireku', 'kriptonyamandireku', 'kriptodipercayadireku']",aplikasi bagus banget salah dompet fiturnya simpel gampang paham enak pandang mata bagus kalang verifikasi buka account cepat biaya transaksi murah proses deposit cepat wd cepat proses grafik laba rugi enak nyaman aplikasi reku ngak pindah hati aplikasi aplikasi reku oke baget kriptoamandireku kriptonyamandireku kriptodipercayadireku,positif,positif,positif
Pengguna Google,1,2024-03-29 10:07:10,"Punya aset Aitech 3,6jt pas mau dijual cuman dapat 3,4jt buset ambil keuntungannya ga main main emang sih fee wdnya murah tapi ni aplikasi ngambil keuntungan dari penjualan aset banyak banget. Ga rekomen mending pakai exchange yang lain",punya aset aitech 36jt pas mau dijual cuman dapat 34jt buset ambil keuntungannya ga main main emang sih fee wdnya murah tapi ni aplikasi ngambil keuntungan dari penjualan aset banyak banget ga rekomen mending pakai exchange yang lain,aset aitech 36jt pas dijual cuman 34jt buset ambil keuntungannya ga main main emang sih fee wdnya murah ni aplikasi ngambil keuntungan penjualan aset banget ga rekomen mending pakai exchange,"['aset', 'aitech', '36jt', 'pas', 'dijual', 'cuman', '34jt', 'buset', 'ambil', 'keuntungannya', 'ga', 'main', 'main', 'emang', 'sih', 'fee', 'wdnya', 'murah', 'ni', 'aplikasi', 'ngambil', 'keuntungan', 'penjualan', 'aset', 'banget', 'ga', 'rekomen', 'mending', 'pakai', 'exchange']",aset aitech 36jt pas jual cuman 34jt buset ambil untung ga main main emang sih fee wdnya murah ni aplikasi ngambil untung jual aset banget ga rekomen mending pakai exchange,negatif,positif,negatif
Pengguna Google,5,2024-03-29 08:10:29,Sangat rekom untuk semua orang mudah digunakan maju trus rekeningku,sangat rekom untuk semua orang mudah digunakan maju trus rekeningku,rekom orang mudah maju trus rekeningku,"['rekom', 'orang', 'mudah', 'maju', 'trus', 'rekeningku']",rekom orang mudah maju trus rekening,positif,positif,positif
Pengguna Google,5,2024-03-29 07:17:17,"Dorong potensi kripto Anda lebih jauh dengan Reku! Staking untuk penghasilan pasif, Insight Investasi untuk keputusan cerdas, Rekuiz untuk pembelajaran interaktif, dan mode ganda untuk fleksibilitas tanpa batas. Jelajahi sekarang dan raih kesuksesan kripto Anda!",dorong potensi kripto anda lebih jauh dengan reku staking untuk penghasilan pasif insight investasi untuk keputusan cerdas rekuiz untuk pembelajaran interaktif dan mode ganda untuk fleksibilitas tanpa batas jelajahi sekarang dan raih kesuksesan kripto anda,dorong potensi kripto reku staking penghasilan pasif insight investasi keputusan cerdas rekuiz pembelajaran interaktif mode ganda fleksibilitas batas jelajahi raih kesuksesan kripto,"['dorong', 'potensi', 'kripto', 'reku', 'staking', 'penghasilan', 'pasif', 'insight', 'investasi', 'keputusan', 'cerdas', 'rekuiz', 'pembelajaran', 'interaktif', 'mode', 'ganda', 'fleksibilitas', 'batas', 'jelajahi', 'raih', 'kesuksesan', 'kripto']",dorong potensi kripto reku staking hasil pasif insight investasi putus cerdas rekuiz ajar interaktif mode ganda fleksibilitas batas jelajah raih sukses kripto,positif,positif,positif
Pengguna Google,5,2024-03-29 06:34:35,untuk saat ini apk reku...udah paling top untuk lokal....smua transaksi berjalan lancar pembelian coin juga cpt....tpi kalo di tmbh fitur trading future seperti yang lain nya mungkin akan lbh bagus lagi kedepan nya🙏🙏🙏,untuk saat ini apk rekuudah paling top untuk lokalsmua transaksi berjalan lancar pembelian coin juga cpttpi kalo di tmbh fitur trading future seperti yang lain nya mungkin akan lbh bagus lagi kedepan nya,apk rekuudah top lokalsmua transaksi berjalan lancar pembelian coin cpttpi kalo tmbh fitur trading future nya lbh bagus kedepan nya,"['apk', 'rekuudah', 'top', 'lokalsmua', 'transaksi', 'berjalan', 'lancar', 'pembelian', 'coin', 'cpttpi', 'kalo', 'tmbh', 'fitur', 'trading', 'future', 'nya', 'lbh', 'bagus', 'kedepan', 'nya']",apk rekuudah top lokalsmua transaksi jalan lancar beli coin cpttpi kalo tmbh fitur trading future nya lbh bagus depan nya,positif,positif,positif
Pengguna Google,5,2024-03-29 05:14:01,saya baru mendaftar dan belum pernah menggunakannya😅😅,saya baru mendaftar dan belum pernah menggunakannya,mendaftar menggunakannya,"['mendaftar', 'menggunakannya']",daftar guna,positif,positif,positif
Pengguna Google,5,2024-03-29 00:16:49,"terimakasih banyak untuk reku aplikasi ini sangat mudah di pahami fiturnya apalagi seorang pemula dengan biaya transaksi yang murah serta withdraw bisa langsung ke e-wallet di tambah fitur rekuiz yang mantap hanya di reku semoga reku tambah sukses jadi exchange terbesar di Indonesia, amin.",terimakasih banyak untuk reku aplikasi ini sangat mudah di pahami fiturnya apalagi seorang pemula dengan biaya transaksi yang murah serta withdraw bisa langsung ke ewallet di tambah fitur rekuiz yang mantap hanya di reku semoga reku tambah sukses jadi exchange terbesar di indonesia amin,terimakasih reku aplikasi mudah pahami fiturnya pemula biaya transaksi murah withdraw langsung ewallet fitur rekuiz mantap reku semoga reku sukses exchange terbesar indonesia amin,"['terimakasih', 'reku', 'aplikasi', 'mudah', 'pahami', 'fiturnya', 'pemula', 'biaya', 'transaksi', 'murah', 'withdraw', 'langsung', 'ewallet', 'fitur', 'rekuiz', 'mantap', 'reku', 'semoga', 'reku', 'sukses', 'exchange', 'terbesar', 'indonesia', 'amin']",terimakasih reku aplikasi mudah paham fiturnya mula biaya transaksi murah withdraw langsung ewallet fitur rekuiz mantap reku moga reku sukses exchange besar indonesia amin,positif,positif,positif
Pengguna Google,5,2024-03-28 21:16:57,"awal mulai aplikasi ini coba-coba,dan ternyata tidak begitu sulit mengoperasikannya,tinggal pilih ,pengalaman saya mencoba dari 400 rb,baru 2 bulan sudah naik jadi 700 rb ,itu hanya beli pada 1 jenis crypto,lumayan bagus buat investasi serta kita bisa kapan saja mau beli apa jual cripto,baik jual di saat naik maupun beli di saat rendah,dan juga tiap hari ada quis yang tentu saja bagi jawaban yang benar,berhadiah uang dan bisa diakumulasikan bila tiap harinya kita buka aplikasinya,Reku terbaik ..",awal mulai aplikasi ini cobacobadan ternyata tidak begitu sulit mengoperasikannyatinggal pilih pengalaman saya mencoba dari 400 rbbaru 2 bulan sudah naik jadi 700 rb itu hanya beli pada 1 jenis cryptolumayan bagus buat investasi serta kita bisa kapan saja mau beli apa jual criptobaik jual di saat naik maupun beli di saat rendahdan juga tiap hari ada quis yang tentu saja bagi jawaban yang benarberhadiah uang dan bisa diakumulasikan bila tiap harinya kita buka aplikasinyareku terbaik ,aplikasi cobacobadan sulit mengoperasikannyatinggal pilih pengalaman mencoba 400 rbbaru 2 700 rb beli 1 jenis cryptolumayan bagus investasi beli jual criptobaik jual beli rendahdan quis benarberhadiah uang diakumulasikan harinya buka aplikasinyareku terbaik,"['aplikasi', 'cobacobadan', 'sulit', 'mengoperasikannyatinggal', 'pilih', 'pengalaman', 'mencoba', '400', 'rbbaru', '2', '700', 'rb', 'beli', '1', 'jenis', 'cryptolumayan', 'bagus', 'investasi', 'beli', 'jual', 'criptobaik', 'jual', 'beli', 'rendahdan', 'quis', 'benarberhadiah', 'uang', 'diakumulasikan', 'harinya', 'buka', 'aplikasinyareku', 'terbaik']",aplikasi cobacobadan sulit mengoperasikannyatinggal pilih alam coba 400 rbbaru 2 700 rb beli 1 jenis cryptolumayan bagus investasi beli jual criptobaik jual beli rendahdan quis benarberhadiah uang akumulasi hari buka aplikasinyareku baik,positif,positif,positif
Pengguna Google,2,2024-03-28 20:19:19,"Ini untuk koin yg hanya bisa trading mode lightning spare nya kbnyakan sih, jadi gabisa Take profit padahal harga udah naik baerkali2 lipat, Dijamin Rugi invest nya",ini untuk koin yg hanya bisa trading mode lightning spare nya kbnyakan sih jadi gabisa take profit padahal harga udah naik baerkali2 lipat dijamin rugi invest nya,koin yg trading mode lightning spare nya kbnyakan sih gabisa take profit harga udah baerkali2 lipat dijamin rugi invest nya,"['koin', 'yg', 'trading', 'mode', 'lightning', 'spare', 'nya', 'kbnyakan', 'sih', 'gabisa', 'take', 'profit', 'harga', 'udah', 'baerkali2', 'lipat', 'dijamin', 'rugi', 'invest', 'nya']",koin yg trading mode lightning spare nya kbnyakan sih gabisa take profit harga udah baerkali2 lipat jamin rugi invest nya,negatif,positif,negatif
Pengguna Google,5,2024-03-28 20:11:53,Sangat terjangkau minimal wd cuma 30rb..dan cara trandinnya mudah di pahami,sangat terjangkau minimal wd cuma 30rbdan cara trandinnya mudah di pahami,terjangkau minimal wd 30rbdan trandinnya mudah pahami,"['terjangkau', 'minimal', 'wd', '30rbdan', 'trandinnya', 'mudah', 'pahami']",jangkau minimal wd 30rbdan trandinnya mudah paham,positif,positif,positif
Pengguna Google,5,2024-03-28 18:56:20,Cuan,cuan,cuan,['cuan'],cuan,positif,positif,positif
Pengguna Google,5,2024-03-28 18:43:56,"Terima kasih Reku terus tingkatkan fitur dan event"" ya ,terus update lebih cepat token"" yang potensi ,sukses",terima kasih reku terus tingkatkan fitur dan event ya terus update lebih cepat token yang potensi sukses,terima kasih reku tingkatkan fitur event ya update cepat token potensi sukses,"['terima', 'kasih', 'reku', 'tingkatkan', 'fitur', 'event', 'ya', 'update', 'cepat', 'token', 'potensi', 'sukses']",terima kasih reku tingkat fitur event ya update cepat token potensi sukses,positif,positif,positif
