userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,5,2022-08-17 19:57:05,"Aplikasi yang sangat mudah untuk di akses , banyak event dan promo menarik di aplikasi rekeningku , transaksi apapun jadi aman ,, cuma di rekeningku fee wd sangat murah banget lohh , deposit kripto juga cepat tanpa delay sama sekali ❤️❤️ #KriptoAmanDiReku",aplikasi yang sangat mudah untuk di akses  banyak event dan promo menarik di aplikasi rekeningku  transaksi apapun jadi aman  cuma di rekeningku fee wd sangat murah banget lohh  deposit kripto juga cepat tanpa delay sama sekali  kriptoamandireku,aplikasi mudah akses event promo menarik aplikasi rekeningku transaksi apapun aman rekeningku fee wd murah banget lohh deposit kripto cepat delay kriptoamandireku,"['aplikasi', 'mudah', 'akses', 'event', 'promo', 'menarik', 'aplikasi', 'rekeningku', 'transaksi', 'apapun', 'aman', 'rekeningku', 'fee', 'wd', 'murah', 'banget', 'lohh', 'deposit', 'kripto', 'cepat', 'delay', 'kriptoamandireku']",aplikasi mudah akses event promo tarik aplikasi rekening transaksi apa aman rekening fee wd murah banget lohh deposit kripto cepat delay kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:57:04,Rekeningku sangat aman sekali untuk kita investasi saya sudah investasi di sini lama dan sampai saat ini baik-baik saja. Jadi jangan ragu untuk investasi di sini,rekeningku sangat aman sekali untuk kita investasi saya sudah investasi di sini lama dan sampai saat ini baikbaik saja jadi jangan ragu untuk investasi di sini,rekeningku aman investasi investasi baikbaik ragu investasi,"['rekeningku', 'aman', 'investasi', 'investasi', 'baikbaik', 'ragu', 'investasi']",rekening aman investasi investasi baikbaik ragu investasi,positif
Pengguna Google,5,2022-08-17 19:56:45,"Pakai Rekeningku dijamin Aman, Selain itu Biaya fee terbilang cukup wajar Aku udah pake App ini mungkin hampir 2 tahun an, Aplikasi ini buat nyimpen koin krypto utama, pokoknya Good lah #KriptoAmanDiReku",pakai rekeningku dijamin aman selain itu biaya fee terbilang cukup wajar aku udah pake app ini mungkin hampir 2 tahun an aplikasi ini buat nyimpen koin krypto utama pokoknya good lah kriptoamandireku,pakai rekeningku dijamin aman biaya fee terbilang wajar udah pake app 2 an aplikasi nyimpen koin krypto utama pokoknya good kriptoamandireku,"['pakai', 'rekeningku', 'dijamin', 'aman', 'biaya', 'fee', 'terbilang', 'wajar', 'udah', 'pake', 'app', '2', 'an', 'aplikasi', 'nyimpen', 'koin', 'krypto', 'utama', 'pokoknya', 'good', 'kriptoamandireku']",pakai rekening jamin aman biaya fee bilang wajar udah pake app 2 an aplikasi nyimpen koin krypto utama pokok good kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:56:37,Fee murah bosku di antara exchange indonesia hanya Rekeningku yang aku andalkan #KriptoAmanDiReku,fee murah bosku di antara exchange indonesia hanya rekeningku yang aku andalkan kriptoamandireku,fee murah bosku exchange indonesia rekeningku andalkan kriptoamandireku,"['fee', 'murah', 'bosku', 'exchange', 'indonesia', 'rekeningku', 'andalkan', 'kriptoamandireku']",fee murah bos exchange indonesia rekening andal kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:56:27,mudah dan aman #KriptoAmanDiReku,mudah dan aman kriptoamandireku,mudah aman kriptoamandireku,"['mudah', 'aman', 'kriptoamandireku']",mudah aman kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:56:22,"Terima kasih atas pemberian pemahaman, grup tele juga cukup membantu untuk diskusi, mantaplahh semangat untuk makin berkembang Reku!! #KriptoAmanDiReku",terima kasih atas pemberian pemahaman grup tele juga cukup membantu untuk diskusi mantaplahh semangat untuk makin berkembang reku kriptoamandireku,terima kasih pemberian pemahaman grup tele membantu diskusi mantaplahh semangat berkembang reku kriptoamandireku,"['terima', 'kasih', 'pemberian', 'pemahaman', 'grup', 'tele', 'membantu', 'diskusi', 'mantaplahh', 'semangat', 'berkembang', 'reku', 'kriptoamandireku']",terima kasih beri paham grup tele bantu diskusi mantaplahh semangat kembang reku kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:56:08,Aplikasi rekeningku sangat cocok digunakan oleh berbagai kalangan karena sangat mudah dalam menggunakanya.,aplikasi rekeningku sangat cocok digunakan oleh berbagai kalangan karena sangat mudah dalam menggunakanya,aplikasi rekeningku cocok kalangan mudah menggunakanya,"['aplikasi', 'rekeningku', 'cocok', 'kalangan', 'mudah', 'menggunakanya']",aplikasi rekening cocok kalang mudah menggunakanya,positif
Pengguna Google,5,2022-08-17 19:55:54,"Aplikasi tranding crypto yg mudah dan simpel deposit dan wd juga sangat mudah dan aman, semoga sukses dan slalu mengedepankan kepuasan para trading n memperbaiki kekurangan² yg ad serta bisa menjadi aplikasi trading yg lebih baik diantara yg lain #KriptoAmanDireku",aplikasi tranding crypto yg mudah dan simpel deposit dan wd juga sangat mudah dan aman semoga sukses dan slalu mengedepankan kepuasan para trading n memperbaiki kekurangan yg ad serta bisa menjadi aplikasi trading yg lebih baik diantara yg lain kriptoamandireku,aplikasi tranding crypto yg mudah simpel deposit wd mudah aman semoga sukses slalu mengedepankan kepuasan trading n memperbaiki kekurangan yg ad aplikasi trading yg yg kriptoamandireku,"['aplikasi', 'tranding', 'crypto', 'yg', 'mudah', 'simpel', 'deposit', 'wd', 'mudah', 'aman', 'semoga', 'sukses', 'slalu', 'mengedepankan', 'kepuasan', 'trading', 'n', 'memperbaiki', 'kekurangan', 'yg', 'ad', 'aplikasi', 'trading', 'yg', 'yg', 'kriptoamandireku']",aplikasi tranding crypto yg mudah simpel deposit wd mudah aman moga sukses slalu depan puas trading n baik kurang yg ad aplikasi trading yg yg kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:55:54,"semenjak pake aplikasi rekeningku sangat mudah di pahami candel nya dan saat withdraw juga nda ribet.. sudah pake aplikasi sekitar 2 tahunan dan nda nyesal sih , banyak cuan nya sdh😁😁  #KriptoAmanDiReku",semenjak pake aplikasi rekeningku sangat mudah di pahami candel nya dan saat withdraw juga nda ribet sudah pake aplikasi sekitar 2 tahunan dan nda nyesal sih  banyak cuan nya sdh  kriptoamandireku,semenjak pake aplikasi rekeningku mudah pahami candel nya withdraw nda ribet pake aplikasi 2 tahunan nda nyesal sih cuan nya sdh kriptoamandireku,"['semenjak', 'pake', 'aplikasi', 'rekeningku', 'mudah', 'pahami', 'candel', 'nya', 'withdraw', 'nda', 'ribet', 'pake', 'aplikasi', '2', 'tahunan', 'nda', 'nyesal', 'sih', 'cuan', 'nya', 'sdh', 'kriptoamandireku']",semenjak pake aplikasi rekening mudah paham candel nya withdraw nda ribet pake aplikasi 2 tahun nda nyesal sih cuan nya sdh kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:55:41,#KriptoAmandireku.. Terimakasih rekeningku..selalu suport.. Deposit dan widraw secepat kilat.. aman dan nyaman. Ayo download rekeningku..tunggu apa lagi.. Rekeningku is the best,kriptoamandireku terimakasih rekeningkuselalu suport deposit dan widraw secepat kilat aman dan nyaman ayo download rekeningkutunggu apa lagi rekeningku is the best,kriptoamandireku terimakasih rekeningkuselalu suport deposit widraw secepat kilat aman nyaman ayo download rekeningkutunggu rekeningku is the best,"['kriptoamandireku', 'terimakasih', 'rekeningkuselalu', 'suport', 'deposit', 'widraw', 'secepat', 'kilat', 'aman', 'nyaman', 'ayo', 'download', 'rekeningkutunggu', 'rekeningku', 'is', 'the', 'best']",kriptoamandireku terimakasih rekeningkuselalu suport deposit widraw cepat kilat aman nyaman ayo download rekeningkutunggu rekening is the best,positif
Pengguna Google,5,2022-08-17 19:55:38,"Saya menyukai rekeningku karena sangat simple dipakai , untuk orang yang baru tau crypto.saya berharap rekeningku dapat menambahkan fitur konversi koin dll. Semakin maju rekeningku ayo bersaing dengan exchange crypto yang lainnya 🙏",saya menyukai rekeningku karena sangat simple dipakai  untuk orang yang baru tau cryptosaya berharap rekeningku dapat menambahkan fitur konversi koin dll semakin maju rekeningku ayo bersaing dengan exchange crypto yang lainnya ,menyukai rekeningku simple dipakai orang tau cryptosaya berharap rekeningku fitur konversi koin dll maju rekeningku ayo bersaing exchange crypto,"['menyukai', 'rekeningku', 'simple', 'dipakai', 'orang', 'tau', 'cryptosaya', 'berharap', 'rekeningku', 'fitur', 'konversi', 'koin', 'dll', 'maju', 'rekeningku', 'ayo', 'bersaing', 'exchange', 'crypto']",suka rekening simple pakai orang tau cryptosaya harap rekening fitur konversi koin dll maju rekening ayo saing exchange crypto,positif
Pengguna Google,5,2022-08-17 19:55:32,"Rekeningku merupakan aplikasi trading crypto aman & terpercaya yg sangat saya rekomendasikan untuk para pemula maupun expert sekalipun didunia trading crypto, dengan tampilan UI yang simpel dan mudah dimengerti bagi pemula sejalipun, pilihan koin/token crypto yang beragam & lengkap, metode deposit/tarik dana mudah karena mendukung beragam bank indonesia dan e-wallet, biaya fee trading, deposit, serta tarik tunai yang murah dibanding aplikasi sejenis loh.. Buruan instal #KriptoAmanDiReku",rekeningku merupakan aplikasi trading crypto aman  terpercaya yg sangat saya rekomendasikan untuk para pemula maupun expert sekalipun didunia trading crypto dengan tampilan ui yang simpel dan mudah dimengerti bagi pemula sejalipun pilihan kointoken crypto yang beragam  lengkap metode deposittarik dana mudah karena mendukung beragam bank indonesia dan ewallet biaya fee trading deposit serta tarik tunai yang murah dibanding aplikasi sejenis loh buruan instal kriptoamandireku,rekeningku aplikasi trading crypto aman terpercaya yg rekomendasikan pemula expert didunia trading crypto tampilan ui simpel mudah dimengerti pemula sejalipun pilihan kointoken crypto beragam lengkap metode deposittarik dana mudah mendukung beragam bank indonesia ewallet biaya fee trading deposit tarik tunai murah dibanding aplikasi sejenis loh buruan instal kriptoamandireku,"['rekeningku', 'aplikasi', 'trading', 'crypto', 'aman', 'terpercaya', 'yg', 'rekomendasikan', 'pemula', 'expert', 'didunia', 'trading', 'crypto', 'tampilan', 'ui', 'simpel', 'mudah', 'dimengerti', 'pemula', 'sejalipun', 'pilihan', 'kointoken', 'crypto', 'beragam', 'lengkap', 'metode', 'deposittarik', 'dana', 'mudah', 'mendukung', 'beragam', 'bank', 'indonesia', 'ewallet', 'biaya', 'fee', 'trading', 'deposit', 'tarik', 'tunai', 'murah', 'dibanding', 'aplikasi', 'sejenis', 'loh', 'buruan', 'instal', 'kriptoamandireku']",rekening aplikasi trading crypto aman percaya yg rekomendasi mula expert dunia trading crypto tampil ui simpel mudah erti mula jali pilih kointoken crypto agam lengkap metode deposittarik dana mudah dukung agam bank indonesia ewallet biaya fee trading deposit tarik tunai murah banding aplikasi jenis loh buru instal kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:55:22,"Aplikasi yang mudah dan simple buat pemula main crypto, tapi sayang gak pernah dapat Cashback kalo depo wkwkwk #KriptoAmanDiReku",aplikasi yang mudah dan simple buat pemula main crypto tapi sayang gak pernah dapat cashback kalo depo wkwkwk kriptoamandireku,aplikasi mudah simple pemula main crypto sayang gak cashback kalo depo wkwkwk kriptoamandireku,"['aplikasi', 'mudah', 'simple', 'pemula', 'main', 'crypto', 'sayang', 'gak', 'cashback', 'kalo', 'depo', 'wkwkwk', 'kriptoamandireku']",aplikasi mudah simple mula main crypto sayang gak cashback kalo depo wkwkwk kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:54:59,"Rekeningku yang terhormat, untuk aplikasinya udah bagus, fee wd sangat murah, jual beli sangat lancar, server nya lancar kayak pakai binance untuk kedepannya tambahkan / listing yang banyak koin baru ya min #KriptoAmanDiReku",rekeningku yang terhormat untuk aplikasinya udah bagus fee wd sangat murah jual beli sangat lancar server nya lancar kayak pakai binance untuk kedepannya tambahkan  listing yang banyak koin baru ya min kriptoamandireku,rekeningku terhormat aplikasinya udah bagus fee wd murah jual beli lancar server nya lancar kayak pakai binance kedepannya tambahkan listing koin ya min kriptoamandireku,"['rekeningku', 'terhormat', 'aplikasinya', 'udah', 'bagus', 'fee', 'wd', 'murah', 'jual', 'beli', 'lancar', 'server', 'nya', 'lancar', 'kayak', 'pakai', 'binance', 'kedepannya', 'tambahkan', 'listing', 'koin', 'ya', 'min', 'kriptoamandireku']",rekening hormat aplikasi udah bagus fee wd murah jual beli lancar server nya lancar kayak pakai binance depan tambah listing koin ya min kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:54:43,"Aplikasi investasi yang sangat mudah digunakan, bisa melihat harga market terkini dan jumlah koin pun cukup lengkap, dan ditambah lagi banyak promo di setiap bulannya, mantap sekali Rekeningku.",aplikasi investasi yang sangat mudah digunakan bisa melihat harga market terkini dan jumlah koin pun cukup lengkap dan ditambah lagi banyak promo di setiap bulannya mantap sekali rekeningku,aplikasi investasi mudah harga market terkini koin lengkap ditambah promo bulannya mantap rekeningku,"['aplikasi', 'investasi', 'mudah', 'harga', 'market', 'terkini', 'koin', 'lengkap', 'ditambah', 'promo', 'bulannya', 'mantap', 'rekeningku']",aplikasi investasi mudah harga market kini koin lengkap tambah promo bulan mantap rekening,positif
Pengguna Google,5,2022-08-17 19:54:32,"Pusat pembelian mata uang Crypto terpercaya dan mudah untuk pemula , untuk WD sangat cepat",pusat pembelian mata uang crypto terpercaya dan mudah untuk pemula  untuk wd sangat cepat,pusat pembelian mata uang crypto terpercaya mudah pemula wd cepat,"['pusat', 'pembelian', 'mata', 'uang', 'crypto', 'terpercaya', 'mudah', 'pemula', 'wd', 'cepat']",pusat beli mata uang crypto percaya mudah mula wd cepat,positif
Pengguna Google,5,2022-08-17 19:54:30,Halo rekeningku perkenalkan Saya Dandi Priyono Pengguna lama rekeningku di sini saya sungguh terkesan dengan rekeningku karena apa karena dari segi interface dan penarikan maupun deposit koin2 di rekeningku cukup mudah dan sangat cepat tidak butuh waktu lama saldo depo/widraw langsung masuk dan untuk koin2 yg sudah terdaftar di bappeti udah ada semua jadi gampang kalo beli koin2 yang legal dan aman demikian review saya kali ini🙏 #KriptoAmanDiReku,halo rekeningku perkenalkan saya dandi priyono pengguna lama rekeningku di sini saya sungguh terkesan dengan rekeningku karena apa karena dari segi interface dan penarikan maupun deposit koin2 di rekeningku cukup mudah dan sangat cepat tidak butuh waktu lama saldo depowidraw langsung masuk dan untuk koin2 yg sudah terdaftar di bappeti udah ada semua jadi gampang kalo beli koin2 yang legal dan aman demikian review saya kali ini kriptoamandireku,halo rekeningku perkenalkan dandi priyono pengguna rekeningku sungguh terkesan rekeningku segi interface penarikan deposit koin2 rekeningku mudah cepat butuh saldo depowidraw langsung masuk koin2 yg terdaftar bappeti udah gampang kalo beli koin2 legal aman review kali kriptoamandireku,"['halo', 'rekeningku', 'perkenalkan', 'dandi', 'priyono', 'pengguna', 'rekeningku', 'sungguh', 'terkesan', 'rekeningku', 'segi', 'interface', 'penarikan', 'deposit', 'koin2', 'rekeningku', 'mudah', 'cepat', 'butuh', 'saldo', 'depowidraw', 'langsung', 'masuk', 'koin2', 'yg', 'terdaftar', 'bappeti', 'udah', 'gampang', 'kalo', 'beli', 'koin2', 'legal', 'aman', 'review', 'kali', 'kriptoamandireku']",halo rekening kenal dandi priyono guna rekening sungguh kes rekening segi interface tari deposit koin2 rekening mudah cepat butuh saldo depowidraw langsung masuk koin2 yg daftar bappeti udah gampang kalo beli koin2 legal aman review kali kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:54:24,"#kriptoAmanDiReku# sangat mudah , cepat deposit dan withdrawnya juga aman",kriptoamandireku sangat mudah  cepat deposit dan withdrawnya juga aman,kriptoamandireku mudah cepat deposit withdrawnya aman,"['kriptoamandireku', 'mudah', 'cepat', 'deposit', 'withdrawnya', 'aman']",kriptoamandireku mudah cepat deposit withdrawnya aman,positif
Pengguna Google,5,2022-08-17 19:54:16,"Padahal baru pertama kali tapi gampang banget di pahami melalui aplikasi ini dan proses nya cepat,keamanan dan privasi juga terjaga. Rekeningku memang aplikasi yang sangat terpercaya",padahal baru pertama kali tapi gampang banget di pahami melalui aplikasi ini dan proses nya cepatkeamanan dan privasi juga terjaga rekeningku memang aplikasi yang sangat terpercaya,kali gampang banget pahami aplikasi proses nya cepatkeamanan privasi terjaga rekeningku aplikasi terpercaya,"['kali', 'gampang', 'banget', 'pahami', 'aplikasi', 'proses', 'nya', 'cepatkeamanan', 'privasi', 'terjaga', 'rekeningku', 'aplikasi', 'terpercaya']",kali gampang banget paham aplikasi proses nya cepatkeamanan privasi jaga rekening aplikasi percaya,positif
Pengguna Google,5,2022-08-17 19:54:10,Aplikasi ini sangat bagus membatu saya bertransaksi aman dan cepat aplikasi ini sangat bagusss!!!!!,aplikasi ini sangat bagus membatu saya bertransaksi aman dan cepat aplikasi ini sangat bagusss,aplikasi bagus membatu bertransaksi aman cepat aplikasi bagusss,"['aplikasi', 'bagus', 'membatu', 'bertransaksi', 'aman', 'cepat', 'aplikasi', 'bagusss']",aplikasi bagus batu transaksi aman cepat aplikasi bagusss,positif
Pengguna Google,5,2022-08-17 19:54:02,Aplikasinya bagus dan mudah dipahami bagi pengguna baru #KriptoAmanDiReku,aplikasinya bagus dan mudah dipahami bagi pengguna baru kriptoamandireku,aplikasinya bagus mudah dipahami pengguna kriptoamandireku,"['aplikasinya', 'bagus', 'mudah', 'dipahami', 'pengguna', 'kriptoamandireku']",aplikasi bagus mudah paham guna kriptoamandireku,positif
Pengguna Google,5,2022-08-17 19:53:29,aplikasi yang sangat membantu #saldoamandireku,aplikasi yang sangat membantu saldoamandireku,aplikasi membantu saldoamandireku,"['aplikasi', 'membantu', 'saldoamandireku']",aplikasi bantu saldoamandireku,positif
Pengguna Google,5,2022-08-17 19:53:23,"#KriptoAmanDiReku,,aplikasi crypto terbaik,aman,terpercaya,n lancar jaya,,👍👍👍👍👍👍👍",kriptoamandirekuaplikasi crypto terbaikamanterpercayan lancar jaya,kriptoamandirekuaplikasi crypto terbaikamanterpercayan lancar jaya,"['kriptoamandirekuaplikasi', 'crypto', 'terbaikamanterpercayan', 'lancar', 'jaya']",kriptoamandirekuaplikasi crypto terbaikamanterpercayan lancar jaya,positif
